Episode,SurvivalMonths,Reward
4398,122.0,7211.9191
4400,122.0,6997.1426
4402,122.0,7221.2829
4404,122.0,5660.7728
4406,122.0,7222.1879
4408,122.0,6540.9401
4410,122.0,6771.8866
4412,122.0,6779.1575
4414,122.0,7175.9515
4416,122.0,7088.683
4418,122.0,6144.7704
4420,122.0,7255.8651
4422,122.0,6700.0856
4424,122.0,7301.929
4426,122.0,7145.2954
4428,122.0,7309.5117
4430,122.0,6776.5978
4432,122.0,7002.8742
4434,122.0,6794.7946
4436,122.0,6877.3706
4438,122.0,7150.362
4440,122.0,6720.4649
4442,122.0,6131.4342
4444,122.0,6853.8321
4446,122.0,6953.7153
4448,122.0,7034.9737
4450,122.0,6465.2128
4452,122.0,7015.0049
4454,122.0,7049.6717
4456,122.0,7255.6256
4458,122.0,7174.242
4460,122.0,7220.0634
4462,122.0,7036.8
4464,122.0,7210.4338
4466,122.0,7363.5693
4468,122.0,6531.9418
4470,122.0,6762.334
4472,122.0,6293.0889
4474,122.0,7110.1152
4476,122.0,7058.8563
4478,122.0,6923.168
4480,122.0,7063.7155
4482,122.0,7058.4217
4484,122.0,6654.7186
4486,122.0,6174.832
4488,122.0,6342.1035
4490,122.0,5691.2765
4492,122.0,7176.6274
4494,122.0,7053.0889
4496,122.0,6887.4932
4498,122.0,7441.3171
4500,122.0,7180.7483
4502,122.0,6496.2409
4504,122.0,6981.379
4506,122.0,7324.1977
4508,122.0,7067.3142
4510,122.0,6664.2436
4512,122.0,7299.53
4514,122.0,7129.6857
4516,122.0,6638.6168
4518,122.0,7222.5924
4520,122.0,6877.2917
4522,122.0,7034.0735
4524,122.0,7227.0184
4526,122.0,7171.1482
4528,122.0,7359.7973
4530,122.0,6713.4317
4532,122.0,7113.6438
4534,122.0,6888.8273
4536,122.0,7306.6361
4538,122.0,7004.2986
4540,122.0,7409.3897
4542,122.0,7275.5394
4544,122.0,7214.1344
4546,122.0,6522.3579
4548,122.0,7297.4698
4550,122.0,7227.1359
4552,122.0,7284.9938
4554,122.0,6496.7421
4556,122.0,7106.7416
4558,122.0,5185.8211
4560,122.0,7048.2438
4562,122.0,6443.9424
4564,122.0,6521.3465
4566,122.0,6991.553
4568,122.0,7199.1102
4570,122.0,7341.0828
4572,122.0,7252.3156
4574,122.0,7394.2309
4576,122.0,6049.7823
4578,122.0,7138.4399
4580,122.0,7010.5618
4582,122.0,6770.0577
4584,122.0,7126.7365
4586,122.0,7022.2235
4588,122.0,6955.1909
4590,122.0,7300.1599
4592,122.0,7284.966
4594,122.0,6755.9341
4596,122.0,7337.6343
4598,122.0,7007.3293
4600,122.0,6960.1202
4602,122.0,6313.6382
4604,122.0,6657.7078
4606,122.0,6620.1178
4608,122.0,7365.8132
4610,122.0,6637.1476
4612,122.0,6464.4206
4614,122.0,6668.453
4616,122.0,6654.7695
4618,122.0,7105.7923
4620,122.0,6845.1569
4622,122.0,6192.6425
4624,122.0,7389.7308
4626,122.0,7196.7901
4628,122.0,7220.6748
4630,122.0,6586.6283
4632,122.0,5841.5369
4634,122.0,6992.8384
4636,122.0,7112.9807
4638,122.0,7124.2367
4640,122.0,7363.3978
4642,122.0,7255.9346
4644,122.0,7166.3841
4646,122.0,7211.0851
4648,122.0,7068.3736
4650,122.0,7304.6949
4652,122.0,6996.1567
4654,122.0,6297.8394
4656,122.0,6761.3571
4658,122.0,7235.4341
4660,122.0,7085.1966
4662,122.0,6833.536
4664,122.0,6918.7605
4666,122.0,7116.6935
4668,122.0,7216.5414
4670,122.0,5003.8094
4672,122.0,7172.8642
4674,122.0,7187.9927
4676,122.0,7141.1013
4678,122.0,5567.6674
4680,122.0,7331.64
4682,122.0,7160.8382
4684,122.0,7316.5935
4686,122.0,6911.0394
4688,122.0,7326.0566
4690,122.0,7167.1091
4692,122.0,6980.8523
4694,122.0,7093.733
4696,122.0,7363.7724
4698,122.0,6752.0818
4700,122.0,7035.1588
4702,122.0,7344.0736
4704,122.0,7017.4598
4706,122.0,7104.7854
4708,122.0,7061.9409
4710,122.0,5496.8268
4712,122.0,7494.8851
4714,122.0,7379.4325
4716,122.0,7264.2014
4718,122.0,7289.3786
4720,122.0,7204.117
4722,122.0,6492.0648
4724,122.0,7371.8622
4726,122.0,6488.3256
4728,122.0,7431.0175
4730,122.0,6675.0062
4732,122.0,6728.6331
4734,122.0,7428.3843
4736,122.0,6729.4046
4738,122.0,7117.5656
4740,122.0,6759.8984
4742,122.0,6989.8448
4744,122.0,6915.0289
4746,122.0,7260.1383
4748,122.0,7233.8994
4750,122.0,6714.112
4752,122.0,7377.3643
4754,122.0,7173.0744
4756,122.0,5885.9176
4758,122.0,6916.7426
4760,122.0,7031.8096
4762,122.0,7189.1607
4764,122.0,7198.1307
4766,122.0,6547.855
4768,122.0,7036.7355
4770,122.0,7431.0072
4772,122.0,7320.6116
4774,122.0,7190.6308
4776,122.0,7252.4079
4778,122.0,6968.954
4780,122.0,6507.1915
4782,122.0,6618.4688
4784,122.0,7148.9457
4786,122.0,7450.9179
4788,122.0,6439.5916
4790,122.0,6720.662
4792,122.0,6982.853
4794,122.0,6861.9235
4796,122.0,6965.5973
4798,122.0,5786.8378
4800,122.0,6972.5844
4802,122.0,7175.8221
4804,122.0,6759.7579
4806,122.0,6854.3501
4808,122.0,6759.0527
4810,122.0,7366.1071
4812,122.0,6270.4708
4814,122.0,7141.4546
4816,122.0,7247.4786
4818,122.0,7242.4961
4820,122.0,6590.9128
4822,122.0,5071.5873
4824,122.0,6009.9504
4826,122.0,7162.4617
4828,122.0,7240.9893
4830,122.0,7086.2979
4832,122.0,7122.7774
4834,122.0,6879.5574
4836,122.0,7185.3017
4838,122.0,7200.0961
4840,122.0,6910.7039
4842,122.0,7058.351
4844,122.0,5389.2709
4846,122.0,7176.044
4848,122.0,6977.1092
4850,122.0,7336.2469
4852,122.0,7483.0088
4854,122.0,6467.2432
4856,122.0,4993.416
4858,122.0,6994.2442
4860,122.0,6583.5997
4862,122.0,6479.9592
4864,122.0,6951.3538
4866,122.0,7299.4538
4868,122.0,7201.743
4870,122.0,7237.2472
4872,122.0,6952.2393
4874,122.0,6775.6445
4876,122.0,6720.8067
4878,122.0,6558.0396
4880,122.0,7086.4599
4882,122.0,6927.3251
4884,122.0,7195.2633
4886,122.0,7203.3377
4888,122.0,7402.1276
4890,122.0,7222.9902
4892,122.0,7187.6357
4894,122.0,6677.9619
4896,122.0,7214.2793
4898,122.0,7082.1207
4900,122.0,6567.1023
4902,122.0,7451.01
4904,122.0,7240.5012
4906,122.0,7131.5653
4908,122.0,7249.7655
4910,122.0,7182.6105
4912,122.0,6369.0902
4914,122.0,7144.7592
4916,122.0,6854.8288
4918,122.0,7264.7522
4920,122.0,7110.4068
4922,122.0,6796.2076
4924,122.0,6119.4784
4926,122.0,7273.5168
4928,122.0,6120.1916
4930,122.0,6355.4039
4932,122.0,6637.8542
4934,122.0,5779.2005
4936,122.0,7236.6977
4938,122.0,7198.553
4940,122.0,7376.3593
4942,122.0,7122.505
4944,122.0,7232.3287
4946,122.0,6920.6694
4948,122.0,7316.8984
4950,122.0,7491.6074
4952,122.0,6925.5585
4954,122.0,6837.4685
4956,122.0,7030.3854
4958,122.0,7248.1398
4960,122.0,6298.8922
4962,122.0,7330.0958
4964,122.0,7300.8676
4966,122.0,7337.9183
4968,122.0,7483.7406
4970,122.0,6711.1184
4972,122.0,6931.147
4974,122.0,7230.9369
4976,122.0,7047.9678
4978,122.0,6302.8141
4980,122.0,6736.6237
4982,122.0,7148.3951
4984,122.0,7057.3474
4986,122.0,7281.3074
4988,122.0,6354.6092
4990,122.0,7042.9814
4992,122.0,7157.1791
4994,122.0,7302.4407
4996,122.0,6581.6919
4998,122.0,7337.8583
5000,122.0,7169.5412
5002,122.0,6571.8099
5004,122.0,7018.1154
5006,122.0,7171.2396
5008,122.0,7127.734
5010,122.0,6883.3191
5012,122.0,6951.3865
5014,122.0,7274.3661
5016,122.0,7281.2945
5018,122.0,7162.2739
5020,122.0,6787.3463
5022,122.0,7111.2259
5024,122.0,6170.979
5026,122.0,7359.9064
5028,122.0,7161.8071
5030,122.0,7307.8278
5032,122.0,7065.6241
5034,122.0,6631.0586
5036,122.0,6852.7738
5038,122.0,7187.7269
5040,122.0,6108.4016
5042,122.0,6926.572
5044,122.0,7050.2265
5046,122.0,7413.5543
5048,122.0,6467.5797
5050,122.0,7386.91
5052,122.0,7162.3545
5054,122.0,7241.6516
5056,122.0,6968.473
5058,122.0,7276.4267
5060,122.0,7271.5942
5062,122.0,7356.8378
5064,122.0,7204.8335
5066,122.0,7240.8905
5068,122.0,6640.8907
5070,122.0,7391.5186
5072,122.0,7153.073
5074,122.0,6851.775
5076,122.0,6988.5354
5078,122.0,5840.3703
5080,122.0,7001.3941
5082,122.0,7200.8387
5084,122.0,7260.3412
5086,122.0,7310.5144
5088,122.0,7381.3621
5090,122.0,7262.708
5092,122.0,7451.2724
5094,122.0,7169.1555
5096,122.0,7419.7349
5098,122.0,7140.0085
5100,122.0,7101.1465
5102,122.0,7015.3298
5104,122.0,7361.2996
5106,122.0,6917.1274
5108,122.0,7359.6662
5110,122.0,7064.597
5112,122.0,6977.3856
5114,122.0,6981.7477
5116,122.0,7178.2456
5118,122.0,7270.2617
5120,122.0,7197.9345
5122,122.0,6957.9248
5124,122.0,6406.5035
5126,122.0,6422.8937
5128,122.0,7249.0547
5130,122.0,7095.8389
5132,122.0,7315.8212
5134,122.0,6843.5424
5136,122.0,7273.7891
5138,122.0,6899.7773
5140,122.0,7131.6407
5142,122.0,6871.7303
5144,122.0,7216.2001
5146,122.0,7065.3584
5148,122.0,7385.7665
5150,122.0,6872.2706
5152,122.0,6883.7692
5154,122.0,7143.7345
5156,122.0,6771.788
5158,122.0,7086.4574
5160,122.0,6643.4146
5162,122.0,7160.9561
5164,122.0,7041.6331
5166,122.0,6870.4932
5168,122.0,6937.4363
5170,122.0,6609.0587
5172,122.0,7059.7684
5174,122.0,6624.9474
5176,122.0,7114.0512
5178,122.0,7415.7889
5180,122.0,7215.1186
5182,122.0,6182.327
5184,122.0,6828.162
5186,122.0,7230.803
5188,122.0,7086.2975
5190,122.0,7163.8772
5192,122.0,7109.1495
5194,122.0,7297.6428
5196,122.0,7340.0887
5198,122.0,7119.5601
5200,122.0,6839.2078
5202,122.0,7351.0811
5204,122.0,4918.6613
5206,122.0,6826.8023
5208,122.0,6817.2089
5210,122.0,6268.5348
5212,122.0,6438.5547
5214,122.0,7333.8075
5216,122.0,5723.1683
